compressor,regime,ratio,pipeline,workload_id,f1,retrieval_recall,eur_per_query,f1_over_eur,achieved_ratio
phi3-extractive,storage_bounded,8.0,P1,c1-a-048,0.6783080362027729,0.625,0.00018174600000000002,3732.1758729368066,1.572139303482587
phi3-extractive,storage_bounded,8.0,P2,c1-a-048,0.7922362760616932,0.625,0.000172086,4603.722999324135,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-048,0.9578947368421054,0.625,0.000171396,5588.781166667281,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-049,0.8221346635820319,0.625,0.00018147000000000004,4530.416397101624,1.4759615384615385
phi3-extractive,storage_bounded,8.0,P2,c1-a-049,0.6862591067469116,0.625,0.00016932600000000003,4052.8867790351837,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-049,0.7696969696969698,0.625,0.00016684200000000003,4613.3285964983015,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-000,0.7126981893235762,0.625,0.000178848,3984.937988255816,1.556701030927835
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-000,0.701283288157593,0.625,0.00016863600000000003,4158.562158480946,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-000,0.9575757575757576,0.625,0.00016905000000000002,5664.452869421813,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-001,0.7162257265557123,0.625,0.00018119400000000003,3952.8114979288066,1.4545454545454546
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-001,0.752496408857558,0.625,0.00016905000000000002,4451.324512614953,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-001,0.9764705882352942,0.625,0.00017001600000000002,5743.404080999989,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-002,0.7441100076394195,0.625,0.00018147000000000004,4100.457417972223,1.4879227053140096
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-002,0.736115561306228,0.625,0.00017043,4319.166586318301,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-002,1.0,0.625,0.00017181,5820.382981200163,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-003,0.8529541047188106,0.625,0.00018492000000000004,4612.557347603344,1.3788546255506609
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-003,0.7869015444015444,0.625,0.00017291400000000003,4550.826100845185,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-003,0.97,0.625,0.00017153400000000001,5654.855597141091,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-004,0.8163230463230462,0.625,0.00018202200000000003,4484.749350754558,1.4832535885167464
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-004,0.657522934470902,0.625,0.00016905000000000002,3889.517506482709,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-004,0.8941176470588236,0.625,0.00017015400000000002,5254.755380765797,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-005,0.7349515933694433,0.625,0.000180504,4071.6637491105084,1.527363184079602
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-005,0.8427166899567412,0.625,0.00017263800000000002,4881.40901746279,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-005,0.8848219531146361,0.625,0.00016794600000000003,5268.490783434175,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-006,0.7573549257759784,0.625,0.00018340200000000002,4129.480189834235,1.4377880184331797
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-006,0.8023786291228152,0.625,0.000173742,4618.21913597642,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-006,0.980952380952381,0.625,0.00017167200000000002,5714.108188594418,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-007,0.8366581206723168,0.625,0.00018285000000000003,4575.652833865554,1.3755656108597285
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-007,0.8206435271594751,0.625,0.000172086,4768.798897989814,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-007,0.9764705882352942,0.625,0.00017001600000000002,5743.404080999989,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-008,0.7526990553306343,0.625,0.00018202200000000003,4135.209234766315,1.5194174757281553
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-008,0.7314787200994097,0.625,0.00017181,4257.486293576682,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-008,0.972972972972973,0.625,0.00017181,5663.075333059618,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-009,0.7052218059875461,0.625,0.00017995200000000001,3918.9439738794017,1.5326633165829147
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-009,0.7505992832822102,0.625,0.00017098200000000002,4389.931590940626,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-009,0.9538461538461538,0.625,0.00016974,5619.454187852914,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-010,0.7268662933985515,0.625,0.00017746800000000002,4095.759761751704,1.6129032258064515
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-010,0.7833849329205366,0.625,0.00016987800000000002,4611.456062118323,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-010,1.0,0.625,0.00016960200000000003,5896.156884942393,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-011,0.7088974106388968,0.625,0.000177192,4000.7303413184386,1.588235294117647
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-011,0.7643383643383643,0.625,0.00017001600000000002,4495.684902234873,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-011,0.9272727272727274,0.625,0.000167118,5548.6107257909225,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-012,0.7931386049576792,0.625,0.00018450600000000003,4298.714431821616,1.3246753246753247
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-012,0.7924626061468166,0.625,0.00017250000000000002,4593.9861225902405,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-012,0.972972972972973,0.625,0.00017001600000000002,5722.831809788331,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-013,0.724770484488644,0.625,0.00017829600000000004,4064.984545299075,1.5625
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-013,0.702296359560158,0.625,0.00016946400000000003,4144.221542983512,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-013,0.93,0.625,0.00016974,5478.967833156592,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-014,0.7866793681035167,0.625,0.00018022800000000002,4364.91204531769,1.6354166666666667
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-014,0.685444880322929,0.625,0.000171396,3999.188314330142,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-014,0.8766666666666666,0.625,0.000170292,5148.020263234131,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-015,0.7170867343281137,0.625,0.00017940000000000002,3997.138987336196,1.5
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-015,0.6803746619968968,0.625,0.00016836000000000002,4041.1894867955375,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-015,0.8766580534022393,0.625,0.00016767000000000003,5228.47291347432,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-016,0.7776613479399856,0.625,0.00018298800000000003,4249.794237545552,1.5167464114832536
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-016,0.6872755058377651,0.625,0.00017167200000000002,4003.4222577809137,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-016,1.0,0.625,0.00017360400000000003,5760.235939264071,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-017,0.7409829721362229,0.625,0.00017746800000000002,4175.304686682798,1.5578947368421052
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-017,0.7737318866426027,0.625,0.00017043,4539.880811140073,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-017,0.8553258145363408,0.625,0.000166428,5139.314385417963,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-018,0.7430465949820789,0.625,0.00018271200000000002,4066.7640602810916,1.4036697247706422
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-018,0.8142222275417698,0.625,0.000171948,4735.281756936805,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-018,0.9575757575757576,0.625,0.00016960200000000003,5646.016895884231,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-019,0.7546810684571594,0.625,0.00018271200000000002,4130.44063037545,1.4036697247706422
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-019,0.8469993889846414,0.625,0.000173742,4875.041089573284,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-019,0.972972972972973,0.625,0.000170292,5713.556555639566,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-020,0.7742232277526395,0.625,0.00018216,4250.237306503291,1.4880382775119618
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-020,0.8820067864544191,0.625,0.00017457000000000003,5052.453379471954,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-020,0.9542483660130718,0.625,0.000170292,5603.600674212951,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-021,0.7713428367298336,0.625,0.00018326400000000004,4208.916299599668,1.336283185840708
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-021,0.7560270677917736,0.625,0.00017001600000000002,4446.799523525866,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-021,0.8513513513513512,0.625,0.00016753200000000002,5081.723798148121,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-022,0.714505772005772,0.625,0.00017608800000000003,4057.663054868997,1.6010928961748634
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-022,0.7398588666235725,0.625,0.000170568,4337.618232162964,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-022,0.885,0.625,0.00016684200000000003,5304.419750422555,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-023,0.7958515677870517,0.625,0.000180642,4405.683992576764,1.5073891625615763
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-023,0.7272640997995967,0.625,0.00016960200000000003,4288.063229204824,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-023,0.8903448275862068,0.625,0.00016849800000000003,5284.008282509031,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-024,0.7960652150125835,0.625,0.00018478200000000003,4308.131825678818,1.3232758620689655
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-024,0.856164456178856,0.625,0.00017332800000000002,4939.562310641419,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-024,0.964102564102564,0.625,0.000170568,5652.306201060949,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-025,0.8265648567119156,0.625,0.00018285000000000003,4520.453140344082,1.4193548387096775
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-025,0.7846305124596851,0.625,0.00017181,4566.850081250714,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-025,0.8478863264131734,0.625,0.00016767000000000003,5056.875567562314,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-026,0.7989311514079316,0.625,0.00018216,4385.875886077797,1.3529411764705883
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-026,0.7271007225490583,0.625,0.00016905000000000002,4301.098624957458,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-026,0.9142857142857143,0.625,0.00016767000000000003,5452.887900552956,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-027,0.7710448916408669,0.625,0.00018119400000000003,4255.355539592187,1.4782608695652173
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-027,0.7387303556658396,0.625,0.00016987800000000002,4348.593435676424,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-027,0.889102564102564,0.625,0.000168084,5289.632351101616,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-028,0.8010003405828833,0.625,0.00018105600000000002,4424.047480243036,1.5098039215686274
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-028,0.6637606142394105,0.625,0.000173052,3835.6136550829256,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-028,0.9027027027027026,0.625,0.00016987800000000002,5313.829352256928,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-029,0.7995377171847761,0.625,0.00018091800000000002,4419.337584899104,1.4103773584905661
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-029,0.7113110545368609,0.625,0.00016767000000000003,4242.327515577389,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-029,0.9142857142857143,0.625,0.00016780800000000003,5448.403617740001,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-030,0.7602926251313348,0.625,0.00017815800000000004,4267.518860401075,1.5572916666666667
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-030,0.8195307997165582,0.625,0.00017250000000000002,4750.903186762655,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-030,0.8830096631954216,0.625,0.000167118,5283.749585295549,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-031,0.7819531495105384,0.625,0.000179814,4348.677797671696,1.4066985645933014
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-031,0.7284871054364899,0.625,0.00016932600000000003,4302.2755243523725,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-031,1.0,0.625,0.00016822200000000002,5944.52568629549,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-032,0.7541795665634675,0.625,0.00018423000000000002,4093.6848860851514,1.4654377880184333
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-032,0.6687224157955864,0.625,0.000171396,3901.622067000317,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-032,0.8857142857142858,0.625,0.00017112000000000003,5175.983436853002,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-033,0.7590627395859955,0.625,0.00018381600000000003,4129.4704464573015,1.4516129032258065
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-033,0.680901932545878,0.625,0.000170292,3998.437581013072,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-033,0.8281453867660764,0.625,0.00016905000000000002,4898.819205951354,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-034,0.7662980981866431,0.625,0.00018078000000000001,4238.843335472082,1.463768115942029
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-034,0.7395219638242894,0.625,0.00017167200000000002,4307.761101544162,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-034,0.925,0.625,0.00016822200000000002,5498.686259823328,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-035,0.7614597992306971,0.625,0.00018022800000000002,4224.980575885528,1.53
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-035,0.7510292672416059,0.625,0.00017181,4371.277965436272,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-035,0.9170437405731523,0.625,0.00016987800000000002,5398.248982052722,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-036,0.7578344419807834,0.625,0.00018147000000000004,4176.086636803787,1.5121951219512195
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-036,0.7084008998533269,0.625,0.00017043,4156.5504890766115,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-036,0.9529411764705882,0.625,0.00017043,5591.393395943133,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-037,0.8627765045412105,0.625,0.00018450600000000003,4676.143347865166,1.3047210300429184
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-037,0.8013541262541952,0.625,0.00017098200000000002,4686.774784797201,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-037,0.972972972972973,0.625,0.00016974,5732.137227365223,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-038,0.7996078431372549,0.625,0.00018326400000000004,4363.1473892158565,1.336283185840708
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-038,0.8324668259796779,0.625,0.00017181,4845.275746345835,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-038,0.8557226399331663,0.625,0.000166428,5141.698752212165,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-039,0.7079052913031241,0.625,0.00018257400000000002,3877.3609128524545,1.5144230769230769
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-039,0.6042749778956675,0.625,0.000168084,3595.0773297617116,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-039,0.9125,0.625,0.000171396,5323.928213027141,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-040,0.7733765060594329,0.625,0.00017940000000000002,4310.905830877552,1.5125628140703518
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-040,0.7929148953905144,0.625,0.000172086,4607.666488793478,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-040,1.0,0.625,0.00016987800000000002,5886.577426152886,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-041,0.7878697878697879,0.625,0.00018423000000000002,4276.5553268728645,1.420814479638009
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-041,0.8114285714285714,0.625,0.000174018,4662.9002254282395,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-041,1.0,0.625,0.00017263800000000002,5792.467475295125,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-042,0.8233284468578587,0.625,0.00018147000000000004,4536.994802765517,1.4407582938388626
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-042,0.7086650114591292,0.625,0.00017167200000000002,4128.017448734384,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-042,0.877983193277311,0.625,0.00016836000000000002,5214.915616995194,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-043,0.7734310134310134,0.625,0.00018216,4245.888303859318,1.5
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-043,0.8011136928783987,0.625,0.00017263800000000002,4640.425010011692,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-043,0.924102564102564,0.625,0.00017015400000000002,5430.977609122112,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-044,0.8193825244168493,0.625,0.00018423000000000002,4447.606385587848,1.3464912280701755
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-044,0.8297744890768147,0.625,0.00017319000000000001,4791.122403584587,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-044,0.95,0.625,0.00016960200000000003,5601.349040695273,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-045,0.8329547445850398,0.625,0.00018257400000000002,4562.285673672263,1.3772727272727272
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-045,0.7795031624896986,0.625,0.00017084400000000002,4562.660453335783,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-045,0.9015444015444014,0.625,0.00016822200000000002,5359.2538523165895,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-046,0.7531868131868131,0.625,0.00018492000000000004,4073.0413864742213,1.3788546255506609
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-046,0.7694674602248415,0.625,0.000173052,4446.452281538736,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-046,0.9333333333333333,0.625,0.00017070600000000002,5467.489914433782,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-047,0.7756328320802005,0.625,0.000179814,4313.528602223411,1.4656862745098038
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-047,0.8143223973089334,0.625,0.000171948,4735.86431542637,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-047,1.0,0.625,0.00017015400000000002,5877.029044277536,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-048,0.7371148459383754,0.625,0.00018105600000000002,4071.1981151598143,1.6122448979591837
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-048,0.7256976870570845,0.625,0.00017070600000000002,4251.155126692,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-048,0.9176470588235294,0.625,0.00017084400000000002,5371.257163397774,1.0
phi3-extractive,accuracy_bounded,2.0,P1,c1-a-049,0.7303551107498476,0.625,0.000178572,4089.9755322774436,1.641711229946524
phi3-extractive,accuracy_bounded,2.0,P2,c1-a-049,0.7643541137385187,0.625,0.00017070600000000002,4477.605437058561,1.0
phi3-extractive,accuracy_bounded,2.0,P3,c1-a-049,0.8907563025210085,0.625,0.000168084,5299.471112782944,1.0
filter,storage_bounded,8.0,P1,c1-a-000,0.443231527093596,0.625,0.00016353,2710.398869281453,3.63855421686747
filter,storage_bounded,8.0,P2,c1-a-000,0.44982493368700266,0.625,0.00015911400000000002,2827.0606840818696,1.0
filter,storage_bounded,8.0,P3,c1-a-000,0.8923076923076924,0.625,0.00016767000000000003,5321.808864481972,1.0
filter,storage_bounded,8.0,P1,c1-a-001,0.4395392194012883,0.625,0.000163806,2683.2913287748206,3.6626506024096384
filter,storage_bounded,8.0,P2,c1-a-001,0.44027586206896546,0.625,0.00015925200000000003,2764.6488714048514,1.0
filter,storage_bounded,8.0,P3,c1-a-001,0.8959999999999999,0.625,0.000168084,5330.667999333666,1.0
filter,storage_bounded,8.0,P1,c1-a-002,0.4424403183023872,0.625,0.00016435800000000003,2691.9305315371757,3.710843373493976
filter,storage_bounded,8.0,P2,c1-a-002,0.423342175066313,0.625,0.00015994200000000002,2646.8480765922204,1.0
filter,storage_bounded,8.0,P3,c1-a-002,1.0,0.625,0.00017181,5820.382981200163,1.0
filter,storage_bounded,8.0,P1,c1-a-003,0.43294581280788175,0.625,0.00016504800000000002,2623.1509185684267,3.7710843373493974
filter,storage_bounded,8.0,P2,c1-a-003,0.42999014778325123,0.625,0.00016063200000000002,2676.864807655082,1.0
filter,storage_bounded,8.0,P3,c1-a-003,0.8857142857142858,0.625,0.00016946400000000003,5226.563079558406,1.0
filter,storage_bounded,8.0,P1,c1-a-004,0.4395392194012883,0.625,0.000164634,2669.796150256255,3.7349397590361444
filter,storage_bounded,8.0,P2,c1-a-004,0.4365835543766578,0.625,0.000160356,2722.5894533204732,1.0
filter,storage_bounded,8.0,P3,c1-a-004,0.7883076923076923,0.625,0.00016698,4720.970728875867,1.0
filter,storage_bounded,8.0,P1,c1-a-005,0.4461326259946949,0.625,0.00016422000000000002,2716.6765679862065,3.6987951807228914
filter,storage_bounded,8.0,P2,c1-a-005,0.4395392194012883,0.625,0.00015994200000000002,2748.1163134216667,1.0
filter,storage_bounded,8.0,P3,c1-a-005,0.5567805987116332,0.625,0.00016063200000000002,3466.187302104395,1.0
filter,storage_bounded,8.0,P1,c1-a-006,0.42999014778325123,0.625,0.00016491000000000002,2607.4231264523146,3.7590361445783134
filter,storage_bounded,8.0,P2,c1-a-006,0.42703448275862066,0.625,0.000160356,2663.0402526791677,1.0
filter,storage_bounded,8.0,P3,c1-a-006,0.8827586206896552,0.625,0.00016946400000000003,5209.121823453093,1.0
filter,storage_bounded,8.0,P1,c1-a-007,0.4365835543766578,0.625,0.000163806,2665.2476366962,3.6626506024096384
filter,storage_bounded,8.0,P2,c1-a-007,0.44027586206896546,0.625,0.00015939000000000003,2762.2552360183536,1.0
filter,storage_bounded,8.0,P3,c1-a-007,0.8959999999999999,0.625,0.00016836000000000002,5321.929199334758,1.0
filter,storage_bounded,8.0,P1,c1-a-008,0.423342175066313,0.625,0.00016504800000000002,2564.963980577244,3.7710843373493974
filter,storage_bounded,8.0,P2,c1-a-008,0.423342175066313,0.625,0.000160356,2640.01456176453,1.0
filter,storage_bounded,8.0,P3,c1-a-008,0.8923076923076924,0.625,0.00016987800000000002,5252.638318721037,1.0
filter,storage_bounded,8.0,P1,c1-a-009,0.42703448275862066,0.625,0.00016394400000000001,2604.7582269471322,3.674698795180723
filter,storage_bounded,8.0,P2,c1-a-009,0.44027586206896546,0.625,0.000159666,2757.4803782205695,1.0
filter,storage_bounded,8.0,P3,c1-a-009,0.8827586206896552,0.625,0.000168084,5251.889654515927,1.0
filter,storage_bounded,8.0,P1,c1-a-010,0.4461871921182266,0.625,0.00016325400000000002,2733.085817917028,3.6144578313253013
filter,storage_bounded,8.0,P2,c1-a-010,0.4527805987116332,0.625,0.000158838,2850.581087092718,1.0
filter,storage_bounded,8.0,P3,c1-a-010,1.0,0.625,0.00016960200000000003,5896.156884942393,1.0
filter,storage_bounded,8.0,P1,c1-a-011,0.4763076923076922,0.625,0.00016284000000000003,2925.0042514596666,3.5783132530120483
filter,storage_bounded,8.0,P2,c1-a-011,0.4667586206896551,0.625,0.00015828600000000002,2948.830728489286,1.0
filter,storage_bounded,8.0,P3,c1-a-011,0.792,0.625,0.00016394400000000001,4830.917874396135,1.0
filter,storage_bounded,8.0,P1,c1-a-012,0.4395392194012883,0.625,0.00016408200000000002,2678.777802569985,3.6867469879518073
filter,storage_bounded,8.0,P2,c1-a-012,0.44982493368700266,0.625,0.000159666,2817.2869219934278,1.0
filter,storage_bounded,8.0,P3,c1-a-012,0.8923076923076924,0.625,0.000168084,5308.700960874874,1.0
filter,storage_bounded,8.0,P1,c1-a-013,0.45937400530503975,0.625,0.00016325400000000002,2813.8606423428505,3.6144578313253013
filter,storage_bounded,8.0,P2,c1-a-013,0.44982493368700266,0.625,0.000158838,2831.973039744914,1.0
filter,storage_bounded,8.0,P3,c1-a-013,0.8923076923076924,0.625,0.00016739400000000002,5330.583487506675,1.0
filter,storage_bounded,8.0,P1,c1-a-014,0.423342175066313,0.625,0.00016518600000000003,2562.8211535258006,3.783132530120482
filter,storage_bounded,8.0,P2,c1-a-014,0.423342175066313,0.625,0.00016090800000000003,2630.9579080363496,1.0
filter,storage_bounded,8.0,P3,c1-a-014,0.7750663129973475,0.625,0.00016753200000000002,4626.377724836732,1.0
filter,storage_bounded,8.0,P1,c1-a-015,0.443231527093596,0.625,0.00016325400000000002,2714.9811158905504,3.6144578313253013
filter,storage_bounded,8.0,P2,c1-a-015,0.44027586206896546,0.625,0.00015897600000000002,2769.4486090288183,1.0
filter,storage_bounded,8.0,P3,c1-a-015,0.7787586206896552,0.625,0.00016491000000000002,4722.325029953642,1.0
filter,storage_bounded,8.0,P1,c1-a-016,0.43289124668435014,0.625,0.00016560000000000001,2614.077576596317,3.819277108433735
filter,storage_bounded,8.0,P2,c1-a-016,0.4137931034482759,0.625,0.00016104600000000003,2569.409382712243,1.0
filter,storage_bounded,8.0,P3,c1-a-016,1.0,0.625,0.00017360400000000003,5760.235939264071,1.0
filter,storage_bounded,8.0,P1,c1-a-017,0.4490882910193255,0.625,0.00016270200000000003,2760.1891250219755,3.566265060240964
filter,storage_bounded,8.0,P2,c1-a-017,0.466021978021978,0.625,0.00015828600000000002,2944.1768572203346,1.0
filter,storage_bounded,8.0,P3,c1-a-017,0.674021978021978,0.625,0.00016090800000000003,4188.865550637494,1.0
filter,storage_bounded,8.0,P1,c1-a-018,0.44835164835164837,0.625,0.00016408200000000002,2732.4852717034673,3.6867469879518073
filter,storage_bounded,8.0,P2,c1-a-018,0.43584691170898066,0.625,0.000159666,2729.741533632587,1.0
filter,storage_bounded,8.0,P3,c1-a-018,0.8923076923076924,0.625,0.00016836000000000002,5299.998172414423,1.0
filter,storage_bounded,8.0,P1,c1-a-019,0.4262978400909435,0.625,0.00016408200000000002,2598.0780347079112,3.6867469879518073
filter,storage_bounded,8.0,P2,c1-a-019,0.4365835543766578,0.625,0.000159666,2734.3551812950645,1.0
filter,storage_bounded,8.0,P3,c1-a-019,0.8923076923076924,0.625,0.00016849800000000003,5295.657469570512,1.0
filter,storage_bounded,8.0,P1,c1-a-020,0.4365835543766578,0.625,0.00016477200000000001,2649.622231790946,3.746987951807229
filter,storage_bounded,8.0,P2,c1-a-020,0.4365835543766578,0.625,0.000160218,2724.9344916092937,1.0
